country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
USA,United States of America,Nunnepog,USA0059080,1.0,41.3589,-70.5050,Solar,,,,2014.0,CF CVEC Owner One LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,67796,2019,,0.9570000000000001,1.417,1.603,1.61,1.413,1.1280000000000001,U.S. Energy Information Administration,,,1.70,1.60,1.59,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
USA,United States of America,Nymans Plant Microgrid,USA0007723,10.0,57.7316,-152.5070,Oil,,,,1998.5,Kodiak Electric Assn Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,47744,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U.S. Energy Information Administration,,,,,5.86,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,O H Hutchings,USA0002848,32.6,39.6088,-84.2921,Gas,Oil,,,1968.0,Kimura Power LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,18118,2019,0.0,-4.902,0.0,0.0,0.0,0.0,-0.63,U.S. Energy Information Administration,,,,,114.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,O W Sommers,USA0003611,892.0,29.3081,-98.3242,Gas,Oil,,,1973.0,City of San Antonio - (TX),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,31967,2019,800.447003,470.944004,517.210002,424.28900300000004,421.777999,912.4270039999999,1108.627,U.S. Energy Information Administration,,,,,3145.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,O'Brien Wind,USA0060326,250.3,43.2004,-95.6243,Wind,,,,2016.752696763883,MidAmerican Energy Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,69358,2019,,,,224.923,895.821,814.576,750.527,U.S. Energy Information Administration,,,,,954.11,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1
USA,United States of America,O'Fallon Renewable Energy Center,USA0061826,4.5,38.8266,-90.6781,Solar,,,,2015.0,Ameren Missouri,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,5.9430000000000005,6.148,6.151,U.S. Energy Information Administration,,,,7.09,7.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1
USA,United States of America,O'Neill Creek Solar,USA0063235,2.2,45.4720,-123.1290,Solar,,,,2019.0,O'Neill Creek Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,0.323,U.S. Energy Information Administration,,,,,3.58,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,O'Shaughnessy Hydro,USA0007279,5.2,40.1533,-83.1267,Hydro,,,,1988.0,City of Columbus - (OH),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,34020,2019,9.714,7.333,3.39,0.334,2.106,0.0,0.0,U.S. Energy Information Administration,17.86,15.44,16.70,19.11,15.91,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
USA,United States of America,O'Shea Solar Farm,USA0060348,2.0,42.3780,-83.2001,Solar,,,,2017.0,DTE Electric Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,1.36,2.9290000000000003,2.842,U.S. Energy Information Administration,,,,,3.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,OBP Cogen,USA0057798,4.6,40.7549,-73.9832,Gas,,,,2010.0000000000002,OBP Cogen LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,30.934,33.795,28.29,30.631,31.491,32.944,29.422,U.S. Energy Information Administration,,,,,16.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,OCI Alamo 2  LLC,USA0058716,4.4,29.4694,-98.3319,Solar,,,,2014.0,OCI Solar Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,7.7090000000000005,8.178,4.297,8.608,7.207,8.057,U.S. Energy Information Administration,,,8.24,7.37,9.33,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
USA,United States of America,OCI Alamo 3 LLC,USA0059204,5.5,29.4792,-98.2972,Solar,,,,2015.0,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,0.0,10.797,12.018,11.686,10.562,10.808,U.S. Energy Information Administration,,,,10.14,12.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1
USA,United States of America,OCI Alamo 4  LLC,USA0058717,39.6,29.3289,-100.3839,Solar,,,,2014.0000000000002,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,23.50018,77.92609,78.49,75.456,64.79,70.453,U.S. Energy Information Administration,,,90.41,87.22,105.09,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
USA,United States of America,OCI Alamo 5 LLC,USA0059205,100.0,29.2167,-99.7161,Solar,,,,2016.0,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,11.192,216.411,229.113,196.766,198.211,U.S. Energy Information Administration,,,,,248.30,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1
USA,United States of America,OCI Alamo 7 LLC,USA0059207,100.0,33.0400,-99.5525,Solar,,,,2016.0,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,70.109,284.214,284.214,252.048,U.S. Energy Information Administration,,,,,245.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1
USA,United States of America,OCI Alamo Solar I Hybrid,USA0058537,41.7,29.2717,-98.4447,Solar,Storage,,,2014.0479616306955,OCI Solar Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,56.043,72.61,0.0,70.789,63.178,55.743,U.S. Energy Information Administration,,,84.92,86.37,102.53,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
USA,United States of America,OCSD,USA0063616,4.9,33.6931,-117.9409,Storage,,,,2019.0,Advanced Microgrid Solutions,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
USA,United States of America,OE_AZ1,USA0063349,32.5,33.7767,-113.6561,Solar,,,,2020.0,AZ Solar 1  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,0.735,U.S. Energy Information Administration,,,,,52.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,OE_GA3,USA0063350,57.5,31.1962,-84.1475,Solar,,,,2020.0,GA Solar 3  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,5.713,U.S. Energy Information Administration,,,,,93.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,OLS Energy Chino,USA0050850,30.8,33.9896,-117.6809,Gas,,,,1988.0,OLS Energy-Chino,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,33711,2019,233.357,229.402,224.297,225.984,208.895,24.709,2.36,U.S. Energy Information Administration,,,,,108.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,ONeill,USA0000446,25.2,37.0987,-121.0477,Hydro,,,,1967.6666666666665,U S Bureau of Reclamation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35661,2019,-29.413,-5.735,-12.192,-50.859,-105.768,-61.489000000000004,-62.469,U.S. Energy Information Administration,74.28,57.45,67.98,72.79,46.65,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
USA,United States of America,OR Solar 3  LLC,USA0061201,10.0,42.0223,-121.4189,Solar,,,,2018.0,Heelstone Energy Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,0.041,22.14,24.888,U.S. Energy Information Administration,,,,,16.29,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,OR Solar 5  LLC,USA0061423,8.0,42.0303,-121.6116,Solar,,,,2018.0,Heelstone Energy Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,0.0,18.491,19.563,U.S. Energy Information Administration,,,,,13.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,OR Solar 6  LLC,USA0061430,10.0,42.2090,-120.3678,Solar,,,,2018.0,Heelstone Energy Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,0.121,23.954,24.446,U.S. Energy Information Administration,,,,,16.29,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,OR Solar 8  LLC,USA0061424,10.0,42.2389,-121.5858,Solar,,,,2018.0,Heelstone Energy Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,22.133,24.674,U.S. Energy Information Administration,,,,,16.29,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,OREG 1 Inc,USA0056833,30.0,48.2139,-104.3975,Cogeneration,,,,2006.0,Ormat Nevada Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,173.221,131.573,152.03300000000002,153.032,166.049,164.341,156.477,U.S. Energy Information Administration,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
USA,United States of America,OREG 2 Inc,USA0056880,30.0,48.2142,-104.3975,Cogeneration,,,,2009.25,Ormat Nevada Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,159.239,133.241,150.739,173.836,165.785,140.331,130.683,U.S. Energy Information Administration,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
USA,United States of America,OREG 3 Inc,USA0057281,5.0,43.7600,-94.7514,Cogeneration,,,,2010.0,Ormat Nevada Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,41.238,38.997,43.986000000000004,46.902,44.415,41.772,38.286,U.S. Energy Information Administration,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
USA,United States of America,OREG 4 Peetz,USA0057134,4.5,40.9925,-102.8531,Cogeneration,,,,2009.0,Ormat Nevada Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,7.784,4.488,12.447000000000001,11.427,15.167,17.674,18.104,U.S. Energy Information Administration,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
USA,United States of America,OSLH  LLC,USA0060976,9.9,44.0610,-121.2280,Solar,,,,2016.9999999999998,OSLH  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,0.0,19.906,20.838,20.896,U.S. Energy Information Administration,,,,,15.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1
USA,United States of America,OU Spirit Wind Farm,USA0057286,101.2,36.3338,-99.4801,Wind,,,,2010.0,Oklahoma Gas & Electric Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,58641,2019,360.057,347.469,303.897,319.988,308.332,306.396,331.548,U.S. Energy Information Administration,390.77,372.99,320.28,353.66,335.85,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
USA,United States of America,Oahe,USA0003356,786.0999999999999,44.4504,-100.3866,Hydro,,,,1962.5714285714284,USACE-Omaha,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35582,2019,1901.317,2792.318,2324.635,2000.5330000000001,2621.907,3345.8070000000002,4185.392,U.S. Energy Information Administration,2382.56,2177.62,1738.22,2380.01,1720.85,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
USA,United States of America,Oak Bluffs Diesel Generating Facility,USA0001597,8.100000000000001,41.4258,-70.6083,Oil,,,,1969.9999999999995,GenOn Canal  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,17184,2019,9.413,0.178,0.057,0.258,0.17300000000000001,1.5030000000000001,0.786,U.S. Energy Information Administration,,,,,4.74,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Creek Energy Systems I,USA0050754,34.5,35.0439,-118.2764,Wind,,,,1996.6666666666667,Oak Creek Energy System Inc II,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,39987,2019,62.709,55.517,54.537,65.658,62.262,64.995,58.543,U.S. Energy Information Administration,77.65,71.43,76.26,77.03,72.06,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
USA,United States of America,Oak Flat,USA0000626,1.4,40.0753,-121.1614,Hydro,,,,1985.0000000000002,Pacific Gas & Electric Co.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,29411,2019,5.465,5.795,5.489,5.873,4.134,2.363,4.311,U.S. Energy Information Administration,5.40,4.22,5.16,4.55,3.76,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
USA,United States of America,Oak Glen Wind Farm,USA0057432,44.0,43.9206,-93.1406,Wind,,,,2011.0,Minnesota Municipal Power Agny,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,62824,2019,118.75,122.815,119.74000000000001,129.42600000000002,131.215,115.436,110.679,U.S. Energy Information Administration,167.59,183.52,155.89,133.85,138.49,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
USA,United States of America,Oak Grove,USA0006505,51.0,45.1220,-122.0699,Hydro,,,,1927.5,Portland General Electric Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,30444,2019,196.826,209.139,159.00900000000001,187.389,209.228,184.776,160.56,U.S. Energy Information Administration,183.57,181.52,147.47,183.36,152.89,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
USA,United States of America,Oak Grove (TX),USA0006180,1795.4,31.1803,-96.4866,Coal,Gas,,,2010.4893617021276,Luminant Generation Company LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,54747,2019,11866.917117,12910.945342,11925.993134,12151.769758,13463.456693999999,12216.046183,12407.411653000001,U.S. Energy Information Administration,,,,,8293.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Grove Power Producers,USA0057489,3.6,37.6297,-94.6414,Waste,,,,2012.2222222222222,Cube District Energy  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,11.148,16.94518,15.189,10.675,12.305,19.51,14.809000000000001,U.S. Energy Information Administration,,,,,0.65,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Hill Solar Array,USA0061333,2.0,37.9900,-87.5300,Solar,,,,2018.0,Southern Indiana Gas & Elec Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,0.155,3.625,U.S. Energy Information Administration,,,,,3.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXI (CSG),USA0062243,1.5,39.6380,-104.6040,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,0.0,3.662,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXII LLC (CSG),USA0062252,1.5,39.9044,-104.6848,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.821,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXIII LLC (CSG),USA0062256,1.5,39.8017,-104.6215,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.9290000000000003,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXIV LLC (CSG),USA0062253,1.5,39.6370,-104.5610,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.817,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXV LLC (CSG),USA0062245,1.5,39.6370,-104.5290,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,0.0,2.879,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXVI LLC,USA0062254,1.5,39.8990,-104.6590,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.848,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXVII LLC,USA0062224,1.5,40.4400,-104.6400,Solar,,,,2018.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,0.0,3.46,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXVIII LLC (CSG),USA0062255,1.5,40.2370,-104.7790,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,2.077,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXX LLC (CSG),USA0062239,1.5,37.4534,-105.8780,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,0.0,4.117,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXXI LLC (CSG),USA0062244,1.5,39.1450,-108.3200,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,0.0,3.601,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Leaf Solar XXXII (CSG),USA0062251,1.5,39.5230,-107.8150,Solar,,,,2019.0,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,3.226,U.S. Energy Information Administration,,,,,2.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Point Cogen,USA0055857,23.5,29.8120,-90.0084,Gas,,,,1999.0000000000002,Chevron Oronite Co LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,56001,2019,92.365,90.766,88.538,95.337,96.44,96.861,97.86200000000001,U.S. Energy Information Administration,,,,,82.87,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Ridge LFGTE,USA0056463,3.2,40.7213,-86.3421,Waste,,,,2004.0,Wabash Valley Power Assn  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,48233,2019,21.371000000000002,22.329,20.872,19.005,20.405,20.513,21.819,U.S. Energy Information Administration,,,,,0.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Street Solar,USA0063690,3.5,42.1486,-72.4969,Solar,,,,2020.0,Citizens Enterprises Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,,,,,,0.0,U.S. Energy Information Administration,,,,,5.70,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oak Tree Energy,USA0059435,19.5,44.9333,-97.7414,Wind,,,,2015.0,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,,0.0,72.005,76.44800000000001,73.621,69.674,69.976,U.S. Energy Information Administration,,,,78.61,74.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1
USA,United States of America,Oakboro Farm,USA0058851,5.0,34.7958,-79.5383,Solar,,,,2014.0,Palmetto Power Management LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,68439,2019,,2.2600000000000002,9.245000000000001,9.358,9.746,8.372,7.0,U.S. Energy Information Administration,,,8.64,9.53,10.14,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
USA,United States of America,Oakdale,USA0000999,11.8,40.6564,-86.7528,Hydro,,,,1924.9999999999998,Northern Indiana Pub Serv Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,27966,2019,3.452,12.655000000000001,18.521,16.266000000000002,32.444,23.693,24.784,U.S. Energy Information Administration,41.80,42.21,37.98,37.94,41.02,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
USA,United States of America,Oakdale Power Station,USA0010824,3.5,42.3870,-71.8025,Hydro,,,,1951.0,Massachusetts Water Res Auth,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,11.382,11.817,14.836,11.869,7.817,8.661,10.967,U.S. Energy Information Administration,8.43,8.43,8.32,8.46,7.22,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
USA,United States of America,Oakdale Renewable Energy Plant,USA0057672,2.8,41.7053,-91.6033,Gas,,,,2010.0000000000002,University of Iowa,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2019,0.26852,0.33124000000000003,0.87514,2.9272600000000004,2.3961,1.36906,1.8727800000000001,U.S. Energy Information Administration,,,,,9.87,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
USA,United States of America,Oakfield Wind Project,USA0057002,148.0,46.0581,-68.1472,Wind,,,,2015.0,Novatus Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,59647,2019,,,68.69200000000001,316.16200000000003,344.403,352.015,393.111,U.S. Energy Information Administration,,,,490.03,479.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1
USA,United States of America,Oakley Solar Project,USA0058376,1.5,38.0017,-121.7478,Solar,,,,2013.0,Oakley Solar Project LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,67491,2019,1.562,2.6270000000000002,2.6310000000000002,2.5460000000000003,2.322,2.2720000000000002,2.2920000000000003,U.S. Energy Information Administration,,3.03,3.36,2.94,3.10,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
